Datetime,Name,Value,Units
2014-05-01T14:18:36.330418Z,Control Module Voltage,14.675,V
2014-05-01T14:18:36.367273Z,Absolute Load Value,34.9019607843,%
2014-05-01T14:18:36.404139Z,Command Equivalence Ratio,0,ratio
2014-05-01T14:18:36.441016Z,Relative Throttle Position,10.9803921569,%
2014-05-01T14:18:36.477838Z,Absolute Throttle Position B,36.0784313725,%
2014-05-01T14:18:36.514721Z,Accelerator Pedal Position D,35.6862745098,%
2014-05-01T14:18:36.551589Z,Accelerator Pedal Position E,17.6470588235,%
2014-05-01T14:18:36.588491Z,Commanded Throttle Actuator,12.1568627451,%
2014-05-01T14:18:41.625409Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:18:41.663232Z,Fuel System Status,0200,
2014-05-01T14:18:41.700046Z,Calculated Load Value,24.7058823529,%
2014-05-01T14:18:41.708207Z,Coolant Temperature,85,C
2014-05-01T14:18:41.745127Z,Short Term Fuel Trim,-3.90625,%
2014-05-01T14:18:41.781910Z,Long Term Fuel Trim,-3.125,%
2014-05-01T14:18:41.818884Z,Intake Manifold Pressure,22,kPa
2014-05-01T14:18:41.855576Z,Engine RPM,1786,rpm
2014-05-01T14:18:41.864538Z,Vehicle Speed,67,km/h
2014-05-01T14:18:41.872693Z,Timing Advance,42.0,degrees
2014-05-01T14:18:41.908953Z,Intake Air Temp,13,C
2014-05-01T14:18:41.945859Z,Air Flow Rate (MAF),5.45,grams/sec
2014-05-01T14:18:41.982490Z,Throttle Position,17.2549019608,%
2014-05-01T14:18:41.990524Z,Location of O2 sensors,03,
2014-05-01T14:18:42.027763Z,O2 Sensor: 1 - 2,30996.09375,%
2014-05-01T14:18:42.064621Z,OBD Designation,01,
2014-05-01T14:18:42.101459Z,Time Since Engine Start,572,secs
2014-05-01T14:18:42.138344Z,Distance travelled with MIL on,0,km
2014-05-01T14:18:42.174948Z,Commanded EGR,0.0,%
2014-05-01T14:18:42.211843Z,EGR Error,0,%
2014-05-01T14:18:42.248676Z,Commanded Evaporative Purge,19.2156862745,%
2014-05-01T14:18:42.285579Z,Fuel Level Input,69.4117647059,%
2014-05-01T14:18:42.322755Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:18:42.359535Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:18:42.396374Z,Evap. System Vapor Pressure,FF61,
2014-05-01T14:18:42.433268Z,Barometric Pressure,83,kPa
2014-05-01T14:18:42.470095Z,O2S1_WR_lambda(1),7EAA8005,
2014-05-01T14:18:42.506974Z,Catalyst Temperature Bank 1 Sensor 1,664.9,C
2014-05-01T14:18:42.543861Z,Monitor Status This Drive Cycle,0007E1A5,
2014-05-01T14:18:42.580726Z,Control Module Voltage,14.625,V
2014-05-01T14:18:42.617359Z,Absolute Load Value,19.6078431373,%
2014-05-01T14:18:42.654202Z,Command Equivalence Ratio,1,ratio
2014-05-01T14:18:42.691272Z,Relative Throttle Position,10.5882352941,%
2014-05-01T14:18:42.728153Z,Absolute Throttle Position B,36.862745098,%
2014-05-01T14:18:42.765030Z,Accelerator Pedal Position D,34.5098039216,%
2014-05-01T14:18:42.801884Z,Accelerator Pedal Position E,16.862745098,%
2014-05-01T14:18:42.838737Z,Commanded Throttle Actuator,13.3333333333,%
2014-05-01T14:18:47.877658Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:18:47.913728Z,Fuel System Status,0200,
2014-05-01T14:18:47.950570Z,Calculated Load Value,45.0980392157,%
2014-05-01T14:18:47.959784Z,Coolant Temperature,85,C
2014-05-01T14:18:47.995623Z,Short Term Fuel Trim,0.0,%
2014-05-01T14:18:48.032493Z,Long Term Fuel Trim,-3.125,%
2014-05-01T14:18:48.069258Z,Intake Manifold Pressure,49,kPa
2014-05-01T14:18:48.106278Z,Engine RPM,1829,rpm
2014-05-01T14:18:48.115246Z,Vehicle Speed,68,km/h
2014-05-01T14:18:48.123843Z,Timing Advance,40.5,degrees
2014-05-01T14:18:48.159461Z,Intake Air Temp,13,C
2014-05-01T14:18:48.196283Z,Air Flow Rate (MAF),8.91,grams/sec
2014-05-01T14:18:48.232986Z,Throttle Position,18.8235294118,%
2014-05-01T14:18:48.241143Z,Location of O2 sensors,03,
2014-05-01T14:18:48.278284Z,O2 Sensor: 1 - 2,30400.0,%
2014-05-01T14:18:48.315134Z,OBD Designation,01,
2014-05-01T14:18:48.351934Z,Time Since Engine Start,579,secs
2014-05-01T14:18:48.388827Z,Distance travelled with MIL on,0,km
2014-05-01T14:18:48.425698Z,Commanded EGR,0.0,%
2014-05-01T14:18:48.462579Z,EGR Error,0,%
2014-05-01T14:18:48.499428Z,Commanded Evaporative Purge,0.0,%
2014-05-01T14:18:48.536279Z,Fuel Level Input,66.6666666667,%
2014-05-01T14:18:48.573177Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:18:48.610004Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:18:48.646881Z,Evap. System Vapor Pressure,FF96,
2014-05-01T14:18:48.683620Z,Barometric Pressure,83,kPa
2014-05-01T14:18:48.720643Z,O2S1_WR_lambda(1),89E37FED,
2014-05-01T14:18:48.757468Z,Catalyst Temperature Bank 1 Sensor 1,656.6,C
2014-05-01T14:18:48.794336Z,Monitor Status This Drive Cycle,0007E1A5,
2014-05-01T14:18:48.831178Z,Control Module Voltage,14.6,V
2014-05-01T14:18:48.868036Z,Absolute Load Value,27.0588235294,%
2014-05-01T14:18:48.904941Z,Command Equivalence Ratio,0,ratio
2014-05-01T14:18:48.941807Z,Relative Throttle Position,9.41176470588,%
2014-05-01T14:18:48.978685Z,Absolute Throttle Position B,35.2941176471,%
2014-05-01T14:18:49.015420Z,Accelerator Pedal Position D,32.1568627451,%
2014-05-01T14:18:49.052396Z,Accelerator Pedal Position E,15.6862745098,%
2014-05-01T14:18:49.089297Z,Commanded Throttle Actuator,10.1960784314,%
2014-05-01T14:18:54.127969Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:18:54.164106Z,Fuel System Status,0200,
2014-05-01T14:18:54.200876Z,Calculated Load Value,27.8431372549,%
2014-05-01T14:18:54.209461Z,Coolant Temperature,85,C
2014-05-01T14:18:54.245928Z,Short Term Fuel Trim,0.0,%
2014-05-01T14:18:54.282859Z,Long Term Fuel Trim,-3.125,%
2014-05-01T14:18:54.319428Z,Intake Manifold Pressure,33,kPa
2014-05-01T14:18:54.356399Z,Engine RPM,1870,rpm
2014-05-01T14:18:54.366986Z,Vehicle Speed,70,km/h
2014-05-01T14:18:54.375467Z,Timing Advance,47.0,degrees
2014-05-01T14:18:54.409782Z,Intake Air Temp,13,C
2014-05-01T14:18:54.446653Z,Air Flow Rate (MAF),5.91,grams/sec
2014-05-01T14:18:54.483498Z,Throttle Position,17.2549019608,%
2014-05-01T14:18:54.491693Z,Location of O2 sensors,03,
2014-05-01T14:18:54.528559Z,O2 Sensor: 1 - 2,29600.0,%
2014-05-01T14:18:54.565407Z,OBD Designation,01,
2014-05-01T14:18:54.602256Z,Time Since Engine Start,585,secs
2014-05-01T14:18:54.639099Z,Distance travelled with MIL on,0,km
2014-05-01T14:18:54.676004Z,Commanded EGR,0.0,%
2014-05-01T14:18:54.712843Z,EGR Error,0,%
2014-05-01T14:18:54.749743Z,Commanded Evaporative Purge,30.5882352941,%
2014-05-01T14:18:54.786594Z,Fuel Level Input,69.4117647059,%
2014-05-01T14:18:54.823450Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:18:54.860310Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:18:54.897193Z,Evap. System Vapor Pressure,FD4D,
2014-05-01T14:18:54.934010Z,Barometric Pressure,83,kPa
2014-05-01T14:18:54.970878Z,O2S1_WR_lambda(1),832A7FF9,
2014-05-01T14:18:55.007617Z,Catalyst Temperature Bank 1 Sensor 1,652.2,C
2014-05-01T14:18:55.044665Z,Monitor Status This Drive Cycle,0007E1A5,
2014-05-01T14:18:55.081497Z,Control Module Voltage,14.65,V
2014-05-01T14:18:55.118384Z,Absolute Load Value,16.862745098,%
2014-05-01T14:18:55.155238Z,Command Equivalence Ratio,1,ratio
2014-05-01T14:18:55.192260Z,Relative Throttle Position,7.05882352941,%
2014-05-01T14:18:55.228961Z,Absolute Throttle Position B,33.7254901961,%
2014-05-01T14:18:55.265831Z,Accelerator Pedal Position D,29.8039215686,%
2014-05-01T14:18:55.302716Z,Accelerator Pedal Position E,14.9019607843,%
2014-05-01T14:18:55.339554Z,Commanded Throttle Actuator,7.8431372549,%
2014-05-01T14:19:00.378250Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:19:00.414311Z,Fuel System Status,0200,
2014-05-01T14:19:00.451149Z,Calculated Load Value,12.1568627451,%
2014-05-01T14:19:00.459512Z,Coolant Temperature,85,C
2014-05-01T14:19:00.495978Z,Short Term Fuel Trim,0.0,%
2014-05-01T14:19:00.533080Z,Long Term Fuel Trim,-3.125,%
2014-05-01T14:19:00.569946Z,Intake Manifold Pressure,19,kPa
2014-05-01T14:19:00.606648Z,Engine RPM,1868,rpm
2014-05-01T14:19:00.616074Z,Vehicle Speed,70,km/h
2014-05-01T14:19:00.625004Z,Timing Advance,18.5,degrees
2014-05-01T14:19:00.660035Z,Intake Air Temp,13,C
2014-05-01T14:19:00.696907Z,Air Flow Rate (MAF),2.46,grams/sec
2014-05-01T14:19:00.733776Z,Throttle Position,14.5098039216,%
2014-05-01T14:19:00.742111Z,Location of O2 sensors,03,
2014-05-01T14:19:00.778848Z,O2 Sensor: 1 - 2,24797.65625,%
2014-05-01T14:19:00.815708Z,OBD Designation,01,
2014-05-01T14:19:00.852327Z,Time Since Engine Start,591,secs
2014-05-01T14:19:00.889423Z,Distance travelled with MIL on,0,km
2014-05-01T14:19:00.926306Z,Commanded EGR,0.0,%
2014-05-01T14:19:00.963157Z,EGR Error,0,%
2014-05-01T14:19:01.000034Z,Commanded Evaporative Purge,0.0,%
2014-05-01T14:19:01.036912Z,Fuel Level Input,70.1960784314,%
2014-05-01T14:19:01.073774Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:19:01.110635Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:19:01.147469Z,Evap. System Vapor Pressure,FE57,
2014-05-01T14:19:01.184340Z,Barometric Pressure,83,kPa
2014-05-01T14:19:01.221208Z,O2S1_WR_lambda(1),B7788008,
2014-05-01T14:19:01.258057Z,Catalyst Temperature Bank 1 Sensor 1,648.4,C
2014-05-01T14:19:01.294956Z,Monitor Status This Drive Cycle,0007E1A5,
2014-05-01T14:19:01.331863Z,Control Module Voltage,14.65,V
2014-05-01T14:19:01.368671Z,Absolute Load Value,7.05882352941,%
2014-05-01T14:19:01.405525Z,Command Equivalence Ratio,1,ratio
2014-05-01T14:19:01.442384Z,Relative Throttle Position,4.3137254902,%
2014-05-01T14:19:01.479259Z,Absolute Throttle Position B,32.1568627451,%
2014-05-01T14:19:01.516110Z,Accelerator Pedal Position D,25.0980392157,%
2014-05-01T14:19:01.552975Z,Accelerator Pedal Position E,12.1568627451,%
2014-05-01T14:19:01.589948Z,Commanded Throttle Actuator,4.3137254902,%
2014-05-01T14:19:06.627802Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:19:06.664677Z,Fuel System Status,0200,
2014-05-01T14:19:06.701412Z,Calculated Load Value,14.5098039216,%
2014-05-01T14:19:06.709545Z,Coolant Temperature,85,C
2014-05-01T14:19:06.746514Z,Short Term Fuel Trim,-2.34375,%
2014-05-01T14:19:06.783098Z,Long Term Fuel Trim,-3.125,%
2014-05-01T14:19:06.819927Z,Intake Manifold Pressure,20,kPa
2014-05-01T14:19:06.857095Z,Engine RPM,1781,rpm
2014-05-01T14:19:06.866142Z,Vehicle Speed,67,km/h
2014-05-01T14:19:06.874256Z,Timing Advance,45.0,degrees
2014-05-01T14:19:06.910359Z,Intake Air Temp,13,C
2014-05-01T14:19:06.947219Z,Air Flow Rate (MAF),3.72,grams/sec
2014-05-01T14:19:06.983875Z,Throttle Position,15.6862745098,%
2014-05-01T14:19:06.992091Z,Location of O2 sensors,03,
2014-05-01T14:19:07.029127Z,O2 Sensor: 1 - 2,33596.875,%
2014-05-01T14:19:07.066016Z,OBD Designation,01,
2014-05-01T14:19:07.102847Z,Time Since Engine Start,597,secs
2014-05-01T14:19:07.139607Z,Distance travelled with MIL on,0,km
2014-05-01T14:19:07.176664Z,Commanded EGR,0.0,%
2014-05-01T14:19:07.213319Z,EGR Error,0,%
2014-05-01T14:19:07.250336Z,Commanded Evaporative Purge,14.9019607843,%
2014-05-01T14:19:07.287301Z,Fuel Level Input,69.4117647059,%
2014-05-01T14:19:07.324071Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:19:07.360880Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:19:07.397659Z,Evap. System Vapor Pressure,FF2C,
2014-05-01T14:19:07.434639Z,Barometric Pressure,83,kPa
2014-05-01T14:19:07.471262Z,O2S1_WR_lambda(1),79CC8015,
2014-05-01T14:19:07.508381Z,Catalyst Temperature Bank 1 Sensor 1,642.1,C
2014-05-01T14:19:07.545152Z,Monitor Status This Drive Cycle,0007E1A5,
2014-05-01T14:19:07.581940Z,Control Module Voltage,14.55,V
2014-05-01T14:19:07.618954Z,Absolute Load Value,11.7647058824,%
2014-05-01T14:19:07.655803Z,Command Equivalence Ratio,1,ratio
2014-05-01T14:19:07.692697Z,Relative Throttle Position,7.05882352941,%
2014-05-01T14:19:07.729549Z,Absolute Throttle Position B,33.7254901961,%
2014-05-01T14:19:07.766423Z,Accelerator Pedal Position D,29.8039215686,%
2014-05-01T14:19:07.803278Z,Accelerator Pedal Position E,14.5098039216,%
2014-05-01T14:19:07.840115Z,Commanded Throttle Actuator,7.45098039216,%
2014-05-01T14:19:12.879057Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:19:12.915115Z,Fuel System Status,0200,
2014-05-01T14:19:12.951926Z,Calculated Load Value,44.7058823529,%
2014-05-01T14:19:12.959848Z,Coolant Temperature,84,C
2014-05-01T14:19:12.996992Z,Short Term Fuel Trim,4.6875,%
2014-05-01T14:19:13.033881Z,Long Term Fuel Trim,-3.125,%
2014-05-01T14:19:13.070769Z,Intake Manifold Pressure,52,kPa
2014-05-01T14:19:13.107654Z,Engine RPM,1855,rpm
2014-05-01T14:19:13.116630Z,Vehicle Speed,70,km/h
2014-05-01T14:19:13.124812Z,Timing Advance,38.5,degrees
2014-05-01T14:19:13.160875Z,Intake Air Temp,13,C
2014-05-01T14:19:13.197704Z,Air Flow Rate (MAF),9.44,grams/sec
2014-05-01T14:19:13.234669Z,Throttle Position,19.2156862745,%
2014-05-01T14:19:13.243812Z,Location of O2 sensors,03,
2014-05-01T14:19:13.279650Z,O2 Sensor: 1 - 2,20205.46875,%
2014-05-01T14:19:13.316521Z,OBD Designation,01,
2014-05-01T14:19:13.353363Z,Time Since Engine Start,604,secs
2014-05-01T14:19:13.390086Z,Distance travelled with MIL on,0,km
2014-05-01T14:19:13.427100Z,Commanded EGR,0.0,%
2014-05-01T14:19:13.463975Z,EGR Error,0,%
2014-05-01T14:19:13.500861Z,Commanded Evaporative Purge,0.0,%
2014-05-01T14:19:13.537699Z,Fuel Level Input,65.0980392157,%
2014-05-01T14:19:13.574547Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:19:13.611416Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:19:13.648271Z,Evap. System Vapor Pressure,FE57,
2014-05-01T14:19:13.685135Z,Barometric Pressure,83,kPa
2014-05-01T14:19:13.721999Z,O2S1_WR_lambda(1),7EAA8005,
2014-05-01T14:19:13.758867Z,Catalyst Temperature Bank 1 Sensor 1,636.0,C
2014-05-01T14:19:13.795730Z,Monitor Status This Drive Cycle,0007E1A5,
2014-05-01T14:19:13.832637Z,Control Module Voltage,14.625,V
2014-05-01T14:19:13.869470Z,Absolute Load Value,26.6666666667,%
2014-05-01T14:19:13.906510Z,Command Equivalence Ratio,1,ratio
2014-05-01T14:19:13.943024Z,Relative Throttle Position,9.01960784314,%
2014-05-01T14:19:13.980010Z,Absolute Throttle Position B,34.9019607843,%
2014-05-01T14:19:14.016975Z,Accelerator Pedal Position D,32.1568627451,%
2014-05-01T14:19:14.053783Z,Accelerator Pedal Position E,15.6862745098,%
2014-05-01T14:19:14.090649Z,Commanded Throttle Actuator,9.80392156863,%
2014-05-01T14:19:19.129574Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:19:19.165686Z,Fuel System Status,0200,
2014-05-01T14:19:19.202478Z,Calculated Load Value,19.6078431373,%
2014-05-01T14:19:19.210640Z,Coolant Temperature,84,C
2014-05-01T14:19:19.247523Z,Short Term Fuel Trim,-3.125,%
2014-05-01T14:19:19.284415Z,Long Term Fuel Trim,-3.125,%
2014-05-01T14:19:19.321140Z,Intake Manifold Pressure,28,kPa
2014-05-01T14:19:19.358116Z,Engine RPM,1912,rpm
2014-05-01T14:19:19.367084Z,Vehicle Speed,71,km/h
2014-05-01T14:19:19.375263Z,Timing Advance,46.5,degrees
2014-05-01T14:19:19.411375Z,Intake Air Temp,13,C
2014-05-01T14:19:19.448216Z,Air Flow Rate (MAF),6.73,grams/sec
2014-05-01T14:19:19.485095Z,Throttle Position,17.6470588235,%
2014-05-01T14:19:19.493243Z,Location of O2 sensors,03,
2014-05-01T14:19:19.530139Z,O2 Sensor: 1 - 2,25200.0,%
2014-05-01T14:19:19.566997Z,OBD Designation,01,
2014-05-01T14:19:19.603864Z,Time Since Engine Start,610,secs
2014-05-01T14:19:19.640773Z,Distance travelled with MIL on,0,km
2014-05-01T14:19:19.677648Z,Commanded EGR,0.0,%
2014-05-01T14:19:19.714359Z,EGR Error,0,%
2014-05-01T14:19:19.751320Z,Commanded Evaporative Purge,35.2941176471,%
2014-05-01T14:19:19.788202Z,Fuel Level Input,69.4117647059,%
2014-05-01T14:19:19.825030Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:19:19.861918Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:19:19.898778Z,Evap. System Vapor Pressure,FBD8,
2014-05-01T14:19:19.935633Z,Barometric Pressure,83,kPa
2014-05-01T14:19:19.972489Z,O2S1_WR_lambda(1),7BD78001,
2014-05-01T14:19:20.009363Z,Catalyst Temperature Bank 1 Sensor 1,633.7,C
2014-05-01T14:19:20.046256Z,Monitor Status This Drive Cycle,0007E1A5,
2014-05-01T14:19:20.083029Z,Control Module Voltage,14.65,V
2014-05-01T14:19:20.119963Z,Absolute Load Value,24.3137254902,%
2014-05-01T14:19:20.156846Z,Command Equivalence Ratio,1,ratio
2014-05-01T14:19:20.193707Z,Relative Throttle Position,8.62745098039,%
2014-05-01T14:19:20.230559Z,Absolute Throttle Position B,34.5098039216,%
2014-05-01T14:19:20.267428Z,Accelerator Pedal Position D,30.9803921569,%
2014-05-01T14:19:20.304310Z,Accelerator Pedal Position E,15.2941176471,%
2014-05-01T14:19:20.341186Z,Commanded Throttle Actuator,7.8431372549,%
2014-05-01T14:19:25.379881Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:19:25.415930Z,Fuel System Status,0200,
2014-05-01T14:19:25.452743Z,Calculated Load Value,16.862745098,%
2014-05-01T14:19:25.461084Z,Coolant Temperature,85,C
2014-05-01T14:19:25.497701Z,Short Term Fuel Trim,0.0,%
2014-05-01T14:19:25.534657Z,Long Term Fuel Trim,-3.125,%
2014-05-01T14:19:25.571539Z,Intake Manifold Pressure,31,kPa
2014-05-01T14:19:25.608417Z,Engine RPM,1855,rpm
2014-05-01T14:19:25.617393Z,Vehicle Speed,69,km/h
2014-05-01T14:19:25.625499Z,Timing Advance,46.5,degrees
2014-05-01T14:19:25.661662Z,Intake Air Temp,13,C
2014-05-01T14:19:25.698505Z,Air Flow Rate (MAF),3.28,grams/sec
2014-05-01T14:19:25.735445Z,Throttle Position,14.9019607843,%
2014-05-01T14:19:25.743664Z,Location of O2 sensors,03,
2014-05-01T14:19:25.780422Z,O2 Sensor: 1 - 2,27995.3125,%
2014-05-01T14:19:25.817312Z,OBD Designation,01,
2014-05-01T14:19:25.854153Z,Time Since Engine Start,616,secs
2014-05-01T14:19:25.891028Z,Distance travelled with MIL on,0,km
2014-05-01T14:19:25.927866Z,Commanded EGR,0.0,%
2014-05-01T14:19:25.964769Z,EGR Error,0,%
2014-05-01T14:19:26.001627Z,Commanded Evaporative Purge,37.6470588235,%
2014-05-01T14:19:26.038498Z,Fuel Level Input,67.8431372549,%
2014-05-01T14:19:26.075342Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:19:26.112214Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:19:26.149091Z,Evap. System Vapor Pressure,FA99,
2014-05-01T14:19:26.185942Z,Barometric Pressure,83,kPa
2014-05-01T14:19:26.222590Z,O2S1_WR_lambda(1),87877FF9,
2014-05-01T14:19:26.259679Z,Catalyst Temperature Bank 1 Sensor 1,630.9,C
2014-05-01T14:19:26.296581Z,Monitor Status This Drive Cycle,0007E1A5,
2014-05-01T14:19:26.333438Z,Control Module Voltage,14.625,V
2014-05-01T14:19:26.370270Z,Absolute Load Value,11.7647058824,%
2014-05-01T14:19:26.407128Z,Command Equivalence Ratio,0,ratio
2014-05-01T14:19:26.444005Z,Relative Throttle Position,7.8431372549,%
2014-05-01T14:19:26.480884Z,Absolute Throttle Position B,34.1176470588,%
2014-05-01T14:19:26.517565Z,Accelerator Pedal Position D,30.9803921569,%
2014-05-01T14:19:26.554598Z,Accelerator Pedal Position E,15.2941176471,%
2014-05-01T14:19:26.591451Z,Commanded Throttle Actuator,9.01960784314,%
2014-05-01T14:19:31.628467Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:19:31.665911Z,Fuel System Status,0100,
2014-05-01T14:19:31.702792Z,Calculated Load Value,37.6470588235,%
2014-05-01T14:19:31.711601Z,Coolant Temperature,85,C
2014-05-01T14:19:31.747779Z,Short Term Fuel Trim,0.0,%
2014-05-01T14:19:31.784645Z,Long Term Fuel Trim,-3.125,%
2014-05-01T14:19:31.821523Z,Intake Manifold Pressure,31,kPa
2014-05-01T14:19:31.858363Z,Engine RPM,1743,rpm
2014-05-01T14:19:31.867281Z,Vehicle Speed,65,km/h
2014-05-01T14:19:31.875592Z,Timing Advance,36.0,degrees
2014-05-01T14:19:31.911948Z,Intake Air Temp,13,C
2014-05-01T14:19:31.948817Z,Air Flow Rate (MAF),7.07,grams/sec
2014-05-01T14:19:31.985693Z,Throttle Position,18.0392156863,%
2014-05-01T14:19:31.993702Z,Location of O2 sensors,03,
2014-05-01T14:19:32.030754Z,O2 Sensor: 1 - 2,2400.0,%
2014-05-01T14:19:32.067612Z,OBD Designation,01,
2014-05-01T14:19:32.104458Z,Time Since Engine Start,622,secs
2014-05-01T14:19:32.141325Z,Distance travelled with MIL on,0,km
2014-05-01T14:19:32.178199Z,Commanded EGR,0.0,%
2014-05-01T14:19:32.215083Z,EGR Error,0,%
2014-05-01T14:19:32.251996Z,Commanded Evaporative Purge,7.8431372549,%
2014-05-01T14:19:32.288776Z,Fuel Level Input,67.0588235294,%
2014-05-01T14:19:32.325674Z,Number of Warmups Since Codes Cleared,255,warmups
2014-05-01T14:19:32.362488Z,Distance Travelled Since Codes Cleared,65535,km
2014-05-01T14:19:32.399397Z,Evap. System Vapor Pressure,0035,
2014-05-01T14:19:32.436238Z,Barometric Pressure,83,kPa
2014-05-01T14:19:32.473099Z,O2S1_WR_lambda(1),7CA1800C,
2014-05-01T14:19:32.509938Z,Catalyst Temperature Bank 1 Sensor 1,625.8,C
2014-05-01T14:19:32.546862Z,Monitor Status This Drive Cycle,0007E1A5,
2014-05-01T14:19:32.583686Z,Control Module Voltage,14.625,V
2014-05-01T14:19:32.620549Z,Absolute Load Value,21.9607843137,%
2014-05-01T14:19:32.657428Z,Command Equivalence Ratio,0,ratio
2014-05-01T14:19:32.694300Z,Relative Throttle Position,3.13725490196,%
2014-05-01T14:19:32.731218Z,Absolute Throttle Position B,31.3725490196,%
2014-05-01T14:19:32.768023Z,Accelerator Pedal Position D,20.0,%
2014-05-01T14:19:32.804859Z,Accelerator Pedal Position E,9.80392156863,%
2014-05-01T14:19:32.841735Z,Commanded Throttle Actuator,3.52941176471,%
2014-05-01T14:19:37.880453Z,Status Since DTC Cleared,0011110100110,
2014-05-01T14:19:37.916496Z,Fuel System Status,0400,
2014-05-01T14:19:37.953328Z,Calculated Load Value,13.7254901961,%
2014-05-01T14:19:37.962030Z,Coolant Temperature,85,C
2014-05-01T14:19:37.998407Z,Short Term Fuel Trim,0.0,%
